# This  reference  spectrum  was taken on Mar-21 2022-03-21 by
# David.   In principle this is saved in Intensical itself but
# Princeton  Instruments   was unresponsive in retrieving this
# data.  As such the data needs to be hacked out of Lightfield
# itself    by  applying  the  intensity  calibration  on  the
# spectrum of the lamp itself.
# To  see the configuration under which this was done, see the
# file   /Log/Data/Intensical  REF.spe.  To  obtain  the  data
# contained in   this file, that data was resampled to have at
# intervals of 0.1 nm,  and an moving average with a stride of
# 10 was taken.
# The  x-axis  corresponds to wavelength in nm, and the y-axis
# is  the  spectrum  of the Intensical lamp normalized so that
# the  maximum is 1.
8.175e+02,3.48725256e-01
8.176e+02,3.50823300e-01
8.177e+02,3.52930580e-01
8.178e+02,3.55017676e-01
8.179e+02,3.57105883e-01
8.180e+02,3.59191593e-01
8.181e+02,3.61166620e-01
8.182e+02,3.63137410e-01
8.183e+02,3.65130744e-01
8.184e+02,3.67161698e-01
8.185e+02,3.69200999e-01
8.186e+02,3.71316754e-01
8.187e+02,3.73490828e-01
8.188e+02,3.75711630e-01
8.189e+02,3.77822747e-01
8.190e+02,3.79921714e-01
8.191e+02,3.81983228e-01
8.192e+02,3.83972167e-01
8.193e+02,3.85955116e-01
8.194e+02,3.87971472e-01
8.195e+02,3.90005770e-01
8.196e+02,3.92027243e-01
8.197e+02,3.94050305e-01
8.198e+02,3.96023217e-01
8.199e+02,3.97945891e-01
8.200e+02,3.99830202e-01
8.201e+02,4.01688201e-01
8.202e+02,4.03587542e-01
8.203e+02,4.05545478e-01
8.204e+02,4.07579654e-01
8.205e+02,4.09644458e-01
8.206e+02,4.11741824e-01
8.207e+02,4.13863485e-01
8.208e+02,4.15944626e-01
8.209e+02,4.17987536e-01
8.210e+02,4.20048720e-01
8.211e+02,4.22158589e-01
8.212e+02,4.24360698e-01
8.213e+02,4.26567503e-01
8.214e+02,4.28828975e-01
8.215e+02,4.31180522e-01
8.216e+02,4.33545551e-01
8.217e+02,4.35878965e-01
8.218e+02,4.38236170e-01
8.219e+02,4.40675003e-01
8.220e+02,4.43094047e-01
8.221e+02,4.45518816e-01
8.222e+02,4.47952216e-01
8.223e+02,4.50398405e-01
8.224e+02,4.52805398e-01
8.225e+02,4.55242777e-01
8.226e+02,4.57711436e-01
8.227e+02,4.60203796e-01
8.228e+02,4.62685187e-01
8.229e+02,4.65217960e-01
8.230e+02,4.67769531e-01
8.231e+02,4.70201013e-01
8.232e+02,4.72586547e-01
8.233e+02,4.75039177e-01
8.234e+02,4.77550459e-01
8.235e+02,4.79930027e-01
8.236e+02,4.82420658e-01
8.237e+02,4.84948925e-01
8.238e+02,4.87467450e-01
8.239e+02,4.89789622e-01
8.240e+02,4.92211780e-01
8.241e+02,4.94656520e-01
8.242e+02,4.97085181e-01
8.243e+02,4.99556111e-01
8.244e+02,5.02099113e-01
8.245e+02,5.04659583e-01
8.246e+02,5.07194329e-01
8.247e+02,5.09780476e-01
8.248e+02,5.12307164e-01
8.249e+02,5.14854216e-01
8.250e+02,5.17521638e-01
8.251e+02,5.20153498e-01
8.252e+02,5.22745435e-01
8.253e+02,5.25334933e-01
8.254e+02,5.27989770e-01
8.255e+02,5.30492175e-01
8.256e+02,5.33002726e-01
8.257e+02,5.35524755e-01
8.258e+02,5.38019522e-01
8.259e+02,5.40537439e-01
8.260e+02,5.43051402e-01
8.261e+02,5.45551584e-01
8.262e+02,5.48018716e-01
8.263e+02,5.50490597e-01
8.264e+02,5.52940197e-01
8.265e+02,5.55353540e-01
8.266e+02,5.57695432e-01
8.267e+02,5.60074296e-01
8.268e+02,5.62496382e-01
8.269e+02,5.64963816e-01
8.270e+02,5.67444240e-01
8.271e+02,5.69975224e-01
8.272e+02,5.72510485e-01
8.273e+02,5.75017365e-01
8.274e+02,5.77408548e-01
8.275e+02,5.79804933e-01
8.276e+02,5.82225582e-01
8.277e+02,5.84691012e-01
8.278e+02,5.87166812e-01
8.279e+02,5.89693214e-01
8.280e+02,5.92242826e-01
8.281e+02,5.94775977e-01
8.282e+02,5.97360624e-01
8.283e+02,5.99882011e-01
8.284e+02,6.02361536e-01
8.285e+02,6.04860694e-01
8.286e+02,6.07439414e-01
8.287e+02,6.09972988e-01
8.288e+02,6.12492533e-01
8.289e+02,6.15157643e-01
8.290e+02,6.17781046e-01
8.291e+02,6.20356205e-01
8.292e+02,6.22880873e-01
8.293e+02,6.25352976e-01
8.294e+02,6.27824962e-01
8.295e+02,6.30315526e-01
8.296e+02,6.32829225e-01
8.297e+02,6.35341684e-01
8.298e+02,6.37901065e-01
8.299e+02,6.40409367e-01
8.300e+02,6.42807692e-01
8.301e+02,6.45038616e-01
8.302e+02,6.47255334e-01
8.303e+02,6.49467156e-01
8.304e+02,6.51681338e-01
8.305e+02,6.53958736e-01
8.306e+02,6.56318727e-01
8.307e+02,6.58701219e-01
8.308e+02,6.61035608e-01
8.309e+02,6.63308426e-01
8.310e+02,6.65466311e-01
8.311e+02,6.67533206e-01
8.312e+02,6.69546765e-01
8.313e+02,6.71408951e-01
8.314e+02,6.73250687e-01
8.315e+02,6.75091584e-01
8.316e+02,6.76945394e-01
8.317e+02,6.78795904e-01
8.318e+02,6.80664595e-01
8.319e+02,6.82540129e-01
8.320e+02,6.84361880e-01
8.321e+02,6.86201216e-01
8.322e+02,6.87900425e-01
8.323e+02,6.89444231e-01
8.324e+02,6.91044329e-01
8.325e+02,6.92548950e-01
8.326e+02,6.94044153e-01
8.327e+02,6.95573302e-01
8.328e+02,6.97204887e-01
8.329e+02,6.98759448e-01
8.330e+02,7.00295033e-01
8.331e+02,7.01842304e-01
8.332e+02,7.03204702e-01
8.333e+02,7.04557591e-01
8.334e+02,7.05905217e-01
8.335e+02,7.07251291e-01
8.336e+02,7.08546178e-01
8.337e+02,7.09876409e-01
8.338e+02,7.11217145e-01
8.339e+02,7.12531142e-01
8.340e+02,7.13794704e-01
8.341e+02,7.15038924e-01
8.342e+02,7.16261823e-01
8.343e+02,7.17452147e-01
8.344e+02,7.18567736e-01
8.345e+02,7.19651619e-01
8.346e+02,7.20686271e-01
8.347e+02,7.21593175e-01
8.348e+02,7.22372859e-01
8.349e+02,7.23159546e-01
8.350e+02,7.23959276e-01
8.351e+02,7.24649428e-01
8.352e+02,7.25333997e-01
8.353e+02,7.26018686e-01
8.354e+02,7.26691233e-01
8.355e+02,7.27235188e-01
8.356e+02,7.27797337e-01
8.357e+02,7.28338055e-01
8.358e+02,7.28834797e-01
8.359e+02,7.29279031e-01
8.360e+02,7.29680362e-01
8.361e+02,7.30056890e-01
8.362e+02,7.30421660e-01
8.363e+02,7.30864095e-01
8.364e+02,7.31336406e-01
8.365e+02,7.31827020e-01
8.366e+02,7.32323727e-01
8.367e+02,7.32769605e-01
8.368e+02,7.33103126e-01
8.369e+02,7.33343721e-01
8.370e+02,7.33520371e-01
8.371e+02,7.33666728e-01
8.372e+02,7.33851030e-01
8.373e+02,7.34070846e-01
8.374e+02,7.34305310e-01
8.375e+02,7.34481017e-01
8.376e+02,7.34681006e-01
8.377e+02,7.34885669e-01
8.378e+02,7.34961558e-01
8.379e+02,7.35033533e-01
8.380e+02,7.35111391e-01
8.381e+02,7.35181901e-01
8.382e+02,7.35146432e-01
8.383e+02,7.35036709e-01
8.384e+02,7.34854067e-01
8.385e+02,7.34596878e-01
8.386e+02,7.34275566e-01
8.387e+02,7.33869933e-01
8.388e+02,7.33417750e-01
8.389e+02,7.32937381e-01
8.390e+02,7.32344594e-01
8.391e+02,7.31611404e-01
8.392e+02,7.30756651e-01
8.393e+02,7.29789670e-01
8.394e+02,7.28605598e-01
8.395e+02,7.27352331e-01
8.396e+02,7.26053684e-01
8.397e+02,7.24735927e-01
8.398e+02,7.23344078e-01
8.399e+02,7.21899820e-01
8.400e+02,7.20399998e-01
8.401e+02,7.18829282e-01
8.402e+02,7.17182878e-01
8.403e+02,7.15522788e-01
8.404e+02,7.13847516e-01
8.405e+02,7.12124899e-01
8.406e+02,7.10343098e-01
8.407e+02,7.08541003e-01
8.408e+02,7.06710341e-01
8.409e+02,7.04770279e-01
8.410e+02,7.02814921e-01
8.411e+02,7.00879355e-01
8.412e+02,6.98966731e-01
8.413e+02,6.97001700e-01
8.414e+02,6.95030475e-01
8.415e+02,6.93059160e-01
8.416e+02,6.91083609e-01
8.417e+02,6.88986431e-01
8.418e+02,6.86802949e-01
8.419e+02,6.84592316e-01
8.420e+02,6.82397515e-01
8.421e+02,6.80222518e-01
8.422e+02,6.78113631e-01
8.423e+02,6.76083488e-01
8.424e+02,6.74152229e-01
8.425e+02,6.72333752e-01
8.426e+02,6.70540716e-01
8.427e+02,6.68749102e-01
8.428e+02,6.66924694e-01
8.429e+02,6.65053679e-01
8.430e+02,6.63133036e-01
8.431e+02,6.61164956e-01
8.432e+02,6.59150946e-01
8.433e+02,6.57127415e-01
8.434e+02,6.55074460e-01
8.435e+02,6.52973451e-01
8.436e+02,6.50765261e-01
8.437e+02,6.48444700e-01
8.438e+02,6.46074176e-01
8.439e+02,6.43667148e-01
8.440e+02,6.41205669e-01
8.441e+02,6.38698854e-01
8.442e+02,6.36157005e-01
8.443e+02,6.33578303e-01
8.444e+02,6.30913616e-01
8.445e+02,6.28145817e-01
8.446e+02,6.25258324e-01
8.447e+02,6.22235907e-01
8.448e+02,6.19132512e-01
8.449e+02,6.15930326e-01
8.450e+02,6.12633257e-01
8.451e+02,6.09238555e-01
8.452e+02,6.05956404e-01
8.453e+02,6.02638916e-01
8.454e+02,5.99297343e-01
8.455e+02,5.95947807e-01
8.456e+02,5.92580717e-01
8.457e+02,5.89092439e-01
8.458e+02,5.85512459e-01
8.459e+02,5.81904546e-01
8.460e+02,5.78182609e-01
8.461e+02,5.74422087e-01
8.462e+02,5.70641556e-01
8.463e+02,5.66864763e-01
8.464e+02,5.63005514e-01
8.465e+02,5.59140090e-01
8.466e+02,5.55293634e-01
8.467e+02,5.51505650e-01
8.468e+02,5.47770151e-01
8.469e+02,5.44103703e-01
8.470e+02,5.40509831e-01
8.471e+02,5.36957989e-01
8.472e+02,5.33345743e-01
8.473e+02,5.29727787e-01
8.474e+02,5.26126824e-01
8.475e+02,5.22474739e-01
8.476e+02,5.18833436e-01
8.477e+02,5.15203367e-01
8.478e+02,5.11584673e-01
8.479e+02,5.07906336e-01
8.480e+02,5.04257802e-01
8.481e+02,5.00638515e-01
8.482e+02,4.97049997e-01
8.483e+02,4.93478873e-01
8.484e+02,4.89980906e-01
8.485e+02,4.86528090e-01
8.486e+02,4.83075481e-01
8.487e+02,4.79616880e-01
8.488e+02,4.76172307e-01
8.489e+02,4.72725289e-01
8.490e+02,4.69231201e-01
8.491e+02,4.65743525e-01
8.492e+02,4.62249445e-01
8.493e+02,4.58746140e-01
8.494e+02,4.55230778e-01
8.495e+02,4.51689247e-01
8.496e+02,4.48121220e-01
8.497e+02,4.44548503e-01
8.498e+02,4.41099036e-01
8.499e+02,4.37686212e-01
8.500e+02,4.34291786e-01
8.501e+02,4.30908883e-01
8.502e+02,4.27535683e-01
8.503e+02,4.24100380e-01
8.504e+02,4.20601651e-01
8.505e+02,4.17036892e-01
8.506e+02,4.13452897e-01
8.507e+02,4.09879060e-01
8.508e+02,4.06282142e-01
8.509e+02,4.02631204e-01
8.510e+02,3.99012198e-01
8.511e+02,3.95414188e-01
8.512e+02,3.91836217e-01
8.513e+02,3.88278743e-01
8.514e+02,3.84740251e-01
8.515e+02,3.81246678e-01
8.516e+02,3.77792070e-01
8.517e+02,3.74365516e-01
8.518e+02,3.70970373e-01
8.519e+02,3.67555049e-01
8.520e+02,3.64129323e-01
8.521e+02,3.60740165e-01
8.522e+02,3.57376914e-01
8.523e+02,3.53992634e-01
8.524e+02,3.50606062e-01
8.525e+02,3.47346236e-01
8.526e+02,3.44018568e-01
8.527e+02,3.40703546e-01
8.528e+02,3.37440840e-01
8.529e+02,3.34324717e-01
8.530e+02,3.31203172e-01
8.531e+02,3.28149825e-01
8.532e+02,3.25197010e-01
8.533e+02,3.22241854e-01
8.534e+02,3.19241671e-01
8.535e+02,3.16228123e-01
8.536e+02,3.13222350e-01
8.537e+02,3.10172110e-01
8.538e+02,3.07082055e-01
8.539e+02,3.03998784e-01
8.540e+02,3.00973089e-01
8.541e+02,2.97975322e-01
8.542e+02,2.95121456e-01
8.543e+02,2.92359910e-01
8.544e+02,2.89610656e-01
8.545e+02,2.86903194e-01
8.546e+02,2.84261407e-01
8.547e+02,2.81626868e-01
8.548e+02,2.78857736e-01
8.549e+02,2.76154601e-01
8.550e+02,2.73467997e-01
8.551e+02,2.70786541e-01
8.552e+02,2.68099133e-01
8.553e+02,2.65550986e-01
8.554e+02,2.63000070e-01
8.555e+02,2.60409504e-01
8.556e+02,2.57781105e-01
8.557e+02,2.55145892e-01
8.558e+02,2.52513226e-01
8.559e+02,2.49898121e-01
8.560e+02,2.47408826e-01
8.561e+02,2.44957662e-01
8.562e+02,2.42534811e-01
8.563e+02,2.40132847e-01
8.564e+02,2.37675183e-01
8.565e+02,2.35256162e-01
8.566e+02,2.32875965e-01
8.567e+02,2.30537187e-01
8.568e+02,2.28241517e-01
8.569e+02,2.25965392e-01
8.570e+02,2.23698229e-01
8.571e+02,2.21427107e-01
8.572e+02,2.19146255e-01
8.573e+02,2.16841758e-01
8.574e+02,2.14518944e-01
8.575e+02,2.12187728e-01
8.576e+02,2.09912975e-01
8.577e+02,2.07696825e-01
8.578e+02,2.05544328e-01
8.579e+02,2.03474722e-01
8.580e+02,2.01521568e-01
8.581e+02,1.99591049e-01
8.582e+02,1.97667558e-01
8.583e+02,1.95767392e-01
8.584e+02,1.93900154e-01
8.585e+02,1.92026899e-01
8.586e+02,1.90145258e-01
8.587e+02,1.88327569e-01
8.588e+02,1.86498854e-01
8.589e+02,1.84673934e-01
8.590e+02,1.82864334e-01
8.591e+02,1.81127980e-01
8.592e+02,1.79415301e-01
8.593e+02,1.77717688e-01
8.594e+02,1.76029978e-01
8.595e+02,1.74350764e-01
8.596e+02,1.72699301e-01
8.597e+02,1.71078102e-01
8.598e+02,1.69491999e-01
8.599e+02,1.67964698e-01
8.600e+02,1.66461796e-01
8.601e+02,1.64979403e-01
8.602e+02,1.63514959e-01
8.603e+02,1.62049674e-01
8.604e+02,1.60596049e-01
8.605e+02,1.59164877e-01
8.606e+02,1.57780651e-01
8.607e+02,1.56410400e-01
8.608e+02,1.55072223e-01
8.609e+02,1.53763209e-01
8.610e+02,1.52465190e-01
8.611e+02,1.51142148e-01
8.612e+02,1.49800922e-01
8.613e+02,1.48438648e-01
8.614e+02,1.47031399e-01
8.615e+02,1.45663256e-01
8.616e+02,1.44350845e-01
8.617e+02,1.43097644e-01
8.618e+02,1.41856907e-01
8.619e+02,1.40650115e-01
8.620e+02,1.39457906e-01
8.621e+02,1.38268495e-01
8.622e+02,1.37049056e-01
8.623e+02,1.35868926e-01
8.624e+02,1.34708676e-01
8.625e+02,1.33553199e-01
8.626e+02,1.32411484e-01
8.627e+02,1.31269175e-01
8.628e+02,1.30105327e-01
8.629e+02,1.28891693e-01
8.630e+02,1.27640575e-01
8.631e+02,1.26385891e-01
8.632e+02,1.25133986e-01
8.633e+02,1.23893439e-01
8.634e+02,1.22752315e-01
8.635e+02,1.21649405e-01
8.636e+02,1.20572600e-01
8.637e+02,1.19511051e-01
8.638e+02,1.18439495e-01
8.639e+02,1.17317813e-01
8.640e+02,1.16163860e-01
8.641e+02,1.15086769e-01
8.642e+02,1.14044380e-01
8.643e+02,1.13001079e-01
8.644e+02,1.11957216e-01
8.645e+02,1.10991064e-01
8.646e+02,1.09988270e-01
8.647e+02,1.08965317e-01
8.648e+02,1.07934647e-01
8.649e+02,1.06970146e-01
8.650e+02,1.05967552e-01
8.651e+02,1.04954268e-01
8.652e+02,1.03949377e-01
8.653e+02,1.02997931e-01
8.654e+02,1.02039204e-01
8.655e+02,1.01081110e-01
8.656e+02,1.00131792e-01
8.657e+02,9.91839361e-02
8.658e+02,9.82321649e-02
8.659e+02,9.72981258e-02
8.660e+02,9.64165918e-02
8.661e+02,9.56154081e-02
8.662e+02,9.48323773e-02
8.663e+02,9.40688174e-02
8.664e+02,9.33413465e-02
8.665e+02,9.26222713e-02
8.666e+02,9.19307214e-02
8.667e+02,9.12591525e-02
8.668e+02,9.05736270e-02
8.669e+02,8.98530139e-02
8.670e+02,8.91381781e-02
8.671e+02,8.84309358e-02
8.672e+02,8.76874965e-02
8.673e+02,8.70391866e-02
8.674e+02,8.64327616e-02
8.675e+02,8.58481431e-02
8.676e+02,8.52722690e-02
8.677e+02,8.47313972e-02
8.678e+02,8.41761216e-02
8.679e+02,8.35818142e-02
8.680e+02,8.30244063e-02
8.681e+02,8.24412109e-02
8.682e+02,8.18537743e-02
8.683e+02,8.12794565e-02
8.684e+02,8.06836014e-02
8.685e+02,8.00702904e-02
8.686e+02,7.94483439e-02
8.687e+02,7.88281190e-02
8.688e+02,7.81940058e-02
8.689e+02,7.76203546e-02
8.690e+02,7.70703873e-02
8.691e+02,7.64724723e-02
8.692e+02,7.59691449e-02
8.693e+02,7.54677891e-02
8.694e+02,7.49647286e-02
8.695e+02,7.44786507e-02
8.696e+02,7.40305738e-02
8.697e+02,7.35489346e-02
8.698e+02,7.30347318e-02
8.699e+02,7.25484808e-02
8.700e+02,7.20468475e-02
8.701e+02,7.15452511e-02
8.702e+02,7.10482664e-02
8.703e+02,7.05552280e-02
8.704e+02,7.00652910e-02
8.705e+02,6.95766291e-02
8.706e+02,6.90910852e-02
8.707e+02,6.86408243e-02
8.708e+02,6.82115762e-02
8.709e+02,6.77869247e-02
8.710e+02,6.73559284e-02
8.711e+02,6.69084813e-02
8.712e+02,6.64534711e-02
8.713e+02,6.59994492e-02
8.714e+02,6.55550014e-02
8.715e+02,6.51423896e-02
8.716e+02,6.47281272e-02
8.717e+02,6.43081199e-02
8.718e+02,6.38769593e-02
8.719e+02,6.34680060e-02
8.720e+02,6.30250002e-02
8.721e+02,6.25685701e-02
8.722e+02,6.21521647e-02
8.723e+02,6.17828663e-02
8.724e+02,6.13831254e-02
8.725e+02,6.09651320e-02
8.726e+02,6.06054459e-02
8.727e+02,6.02101687e-02
8.728e+02,5.98005116e-02
8.729e+02,5.93964932e-02
8.730e+02,5.90746797e-02
8.731e+02,5.87424265e-02
8.732e+02,5.84187502e-02
8.733e+02,5.81113399e-02
8.734e+02,5.78236023e-02
8.735e+02,5.74864791e-02
8.736e+02,5.71483986e-02
8.737e+02,5.68349601e-02
8.738e+02,5.65319086e-02
8.739e+02,5.62209118e-02
8.740e+02,5.59194612e-02
8.741e+02,5.56420102e-02
8.742e+02,5.53671549e-02
8.743e+02,5.50842916e-02
8.744e+02,5.48038082e-02
8.745e+02,5.45384804e-02
8.746e+02,5.42618002e-02
8.747e+02,5.39827718e-02
8.748e+02,5.37067870e-02
8.749e+02,5.34429429e-02
8.750e+02,5.31905772e-02
8.751e+02,5.29504294e-02
8.752e+02,5.27131141e-02
8.753e+02,5.24540324e-02
8.754e+02,5.22125768e-02
8.755e+02,5.19795915e-02
8.756e+02,5.17561967e-02
8.757e+02,5.15541442e-02
8.758e+02,5.13833503e-02
8.759e+02,5.12146027e-02
8.760e+02,5.10409775e-02
8.761e+02,5.08730592e-02
8.762e+02,5.06885195e-02
8.763e+02,5.04837496e-02
8.764e+02,5.02569464e-02
8.765e+02,5.00164246e-02
8.766e+02,4.97802323e-02
8.767e+02,4.95459144e-02
8.768e+02,4.93120477e-02
8.769e+02,4.90810135e-02
8.770e+02,4.88657946e-02
8.771e+02,4.86519315e-02
8.772e+02,4.84255012e-02
8.773e+02,4.82061759e-02
8.774e+02,4.80107169e-02
8.775e+02,4.78195991e-02
8.776e+02,4.76043705e-02
8.777e+02,4.73642676e-02
8.778e+02,4.71133238e-02
8.779e+02,4.68578080e-02
8.780e+02,4.66083182e-02
8.781e+02,4.64090964e-02
8.782e+02,4.62250634e-02
8.783e+02,4.60539453e-02
8.784e+02,4.59056726e-02
8.785e+02,4.57871508e-02
8.786e+02,4.56774821e-02
8.787e+02,4.55726610e-02
8.788e+02,4.54768142e-02
8.789e+02,4.53738019e-02
8.790e+02,4.52548432e-02
8.791e+02,4.51180447e-02
8.792e+02,4.49780494e-02
8.793e+02,4.48677651e-02
8.794e+02,4.47648796e-02
8.795e+02,4.46576410e-02
8.796e+02,4.45412488e-02
8.797e+02,4.44567196e-02
8.798e+02,4.43842315e-02
8.799e+02,4.43092493e-02
8.800e+02,4.42690761e-02
8.801e+02,4.42704879e-02
8.802e+02,4.42856466e-02
8.803e+02,4.42826653e-02
8.804e+02,4.42579359e-02
8.805e+02,4.42271555e-02
8.806e+02,4.41811896e-02
8.807e+02,4.41014938e-02
8.808e+02,4.40155570e-02
8.809e+02,4.39607227e-02
8.810e+02,4.39339069e-02
8.811e+02,4.39197476e-02
8.812e+02,4.38843939e-02
8.813e+02,4.38313211e-02
8.814e+02,4.37589285e-02
8.815e+02,4.36576946e-02
8.816e+02,4.35763376e-02
8.817e+02,4.35038822e-02
8.818e+02,4.34421824e-02
8.819e+02,4.34212246e-02
8.820e+02,4.33832673e-02
8.821e+02,4.33501636e-02
8.822e+02,4.33338430e-02
8.823e+02,4.33596175e-02
8.824e+02,4.33575085e-02
8.825e+02,4.33644672e-02
8.826e+02,4.34022040e-02
8.827e+02,4.33961506e-02
8.828e+02,4.33800543e-02
8.829e+02,4.33833050e-02
8.830e+02,4.34349664e-02
8.831e+02,4.34168430e-02
8.832e+02,4.34050403e-02
8.833e+02,4.34133715e-02
8.834e+02,4.34612249e-02
8.835e+02,4.34572134e-02
8.836e+02,4.34924396e-02
8.837e+02,4.35569618e-02
8.838e+02,4.36194843e-02
8.839e+02,4.36312066e-02
8.840e+02,4.36436297e-02
8.841e+02,4.36576165e-02
8.842e+02,4.36536015e-02
8.843e+02,4.36099039e-02
8.844e+02,4.35622824e-02
8.845e+02,4.35182745e-02
8.846e+02,4.34751792e-02
8.847e+02,4.34235038e-02
8.848e+02,4.33835894e-02
8.849e+02,4.33671163e-02
8.850e+02,4.34075832e-02
8.851e+02,4.34356536e-02
8.852e+02,4.34680566e-02
8.853e+02,4.35144847e-02
8.854e+02,4.35877285e-02
8.855e+02,4.35969347e-02
8.856e+02,4.35913657e-02
8.857e+02,4.36075364e-02
8.858e+02,4.36409065e-02
8.859e+02,4.36415690e-02
8.860e+02,4.36363776e-02
8.861e+02,4.36557840e-02
8.862e+02,4.36857265e-02
8.863e+02,4.37094303e-02
8.864e+02,4.37381927e-02
8.865e+02,4.37927945e-02
8.866e+02,4.38538189e-02
8.867e+02,4.39027512e-02
8.868e+02,4.39393797e-02
8.869e+02,4.39666885e-02
8.870e+02,4.39993987e-02
8.871e+02,4.40499413e-02
8.872e+02,4.41203318e-02
8.873e+02,4.42107794e-02
8.874e+02,4.43219639e-02
8.875e+02,4.44445617e-02
8.876e+02,4.45678799e-02
8.877e+02,4.46423155e-02
8.878e+02,4.46875576e-02
8.879e+02,4.47209482e-02
8.880e+02,4.47483984e-02
8.881e+02,4.47602242e-02
8.882e+02,4.47997458e-02
8.883e+02,4.48621347e-02
8.884e+02,4.49454301e-02
8.885e+02,4.50411622e-02
8.886e+02,4.51620357e-02
8.887e+02,4.52861924e-02
8.888e+02,4.53937700e-02
8.889e+02,4.55044376e-02
8.890e+02,4.56211196e-02
8.891e+02,4.57273200e-02
8.892e+02,4.57993112e-02
8.893e+02,4.58762280e-02
8.894e+02,4.59534489e-02
8.895e+02,4.60232236e-02
8.896e+02,4.60697371e-02
8.897e+02,4.61740611e-02
8.898e+02,4.62734421e-02
8.899e+02,4.63636167e-02
8.900e+02,4.64565821e-02
8.901e+02,4.65591979e-02
8.902e+02,4.66256882e-02
8.903e+02,4.66691201e-02
8.904e+02,4.67979904e-02
8.905e+02,4.68975885e-02
8.906e+02,4.69790774e-02
8.907e+02,4.70534124e-02
8.908e+02,4.71795414e-02
8.909e+02,4.72482709e-02
8.910e+02,4.73192015e-02
8.911e+02,4.74216906e-02
8.912e+02,4.75408878e-02
8.913e+02,4.76572646e-02
8.914e+02,4.77788364e-02
8.915e+02,4.79115034e-02
8.916e+02,4.80232752e-02
8.917e+02,4.81490925e-02
8.918e+02,4.82829514e-02
8.919e+02,4.84187190e-02
8.920e+02,4.85521684e-02
8.921e+02,4.86811441e-02
8.922e+02,4.87927121e-02
8.923e+02,4.88639955e-02
8.924e+02,4.90085437e-02
8.925e+02,4.91534077e-02
8.926e+02,4.92969663e-02
8.927e+02,4.94525156e-02
8.928e+02,4.96891266e-02
8.929e+02,4.98863685e-02
8.930e+02,5.00407571e-02
8.931e+02,5.02136327e-02
8.932e+02,5.04139743e-02
8.933e+02,5.06165783e-02
8.934e+02,5.08106632e-02
8.935e+02,5.09731940e-02
8.936e+02,5.11640289e-02
8.937e+02,5.13673253e-02
8.938e+02,5.15721271e-02
8.939e+02,5.17277808e-02
8.940e+02,5.19391905e-02
8.941e+02,5.21560349e-02
8.942e+02,5.23489965e-02
8.943e+02,5.25411967e-02
8.944e+02,5.27079767e-02
8.945e+02,5.28576156e-02
8.946e+02,5.29963978e-02
8.947e+02,5.31867172e-02
8.948e+02,5.33629814e-02
8.949e+02,5.35505584e-02
8.950e+02,5.37855823e-02
8.951e+02,5.40058357e-02
8.952e+02,5.41812330e-02
8.953e+02,5.43299608e-02
8.954e+02,5.44890727e-02
8.955e+02,5.46265351e-02
8.956e+02,5.47525398e-02
8.957e+02,5.48772446e-02
8.958e+02,5.50264996e-02
8.959e+02,5.51437975e-02
8.960e+02,5.52767161e-02
8.961e+02,5.54313933e-02
8.962e+02,5.55895441e-02
8.963e+02,5.57704657e-02
8.964e+02,5.59775276e-02
8.965e+02,5.62084616e-02
8.966e+02,5.64328905e-02
8.967e+02,5.66695566e-02
8.968e+02,5.68987204e-02
8.969e+02,5.71066636e-02
8.970e+02,5.72409032e-02
8.971e+02,5.73712009e-02
8.972e+02,5.75154215e-02
8.973e+02,5.76870474e-02
8.974e+02,5.78661952e-02
8.975e+02,5.80789625e-02
8.976e+02,5.83240606e-02
8.977e+02,5.86024453e-02
8.978e+02,5.88499669e-02
8.979e+02,5.90956889e-02
8.980e+02,5.93421691e-02
8.981e+02,5.95919682e-02
8.982e+02,5.98088505e-02
8.983e+02,6.00122436e-02
8.984e+02,6.02069679e-02
8.985e+02,6.03992751e-02
8.986e+02,6.05980155e-02
8.987e+02,6.08131112e-02
8.988e+02,6.10476585e-02
8.989e+02,6.13079404e-02
8.990e+02,6.15814753e-02
8.991e+02,6.18534147e-02
8.992e+02,6.21147059e-02
8.993e+02,6.23365630e-02
8.994e+02,6.25303812e-02
8.995e+02,6.27271750e-02
8.996e+02,6.29400153e-02
8.997e+02,6.31739457e-02
8.998e+02,6.34554041e-02
8.999e+02,6.37606965e-02
9.000e+02,6.40757320e-02
9.001e+02,6.43660773e-02
9.002e+02,6.46481486e-02
9.003e+02,6.49209966e-02
9.004e+02,6.51832091e-02
9.005e+02,6.55100527e-02
9.006e+02,6.58443554e-02
9.007e+02,6.61953108e-02
9.008e+02,6.65769378e-02
9.009e+02,6.69069161e-02
9.010e+02,6.72253681e-02
9.011e+02,6.75336891e-02
9.012e+02,6.78288335e-02
9.013e+02,6.81873765e-02
9.014e+02,6.85808169e-02
9.015e+02,6.89869418e-02
9.016e+02,6.93535071e-02
9.017e+02,6.97656480e-02
9.018e+02,7.01315056e-02
9.019e+02,7.04479135e-02
9.020e+02,7.07846454e-02
9.021e+02,7.11591201e-02
9.022e+02,7.15218828e-02
9.023e+02,7.18535843e-02
9.024e+02,7.21322110e-02
9.025e+02,7.24310007e-02
9.026e+02,7.27141860e-02
9.027e+02,7.29675592e-02
9.028e+02,7.32440463e-02
9.029e+02,7.35870203e-02
9.030e+02,7.39121163e-02
